Filled container:
Container contains 10000 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
5871: It is RECTANGLE. Coordinates of angles: (-20, -60), (26, -59). Perimeter = 94.000000; Color: ORANGE
5872: It is TRIANGLE. Coordinates of vertices: (-92, -7), (38, -37), (-49, -32). Perimeter =  270.299521; Color: RED
5873: It is CIRCLE. Center coordinates: (-81, -7), radius: 18. Perimeter = 113.097336; Color: ORANGE
5874: It is CIRCLE. Center coordinates: (77, -26), radius: 35. Perimeter = 219.911486; Color: CYAN
5875: It is CIRCLE. Center coordinates: (-72, 50), radius: 45. Perimeter = 282.743339; Color: PURPLE
5876: It is CIRCLE. Center coordinates: (-13, -58), radius: 9. Perimeter = 56.548668; Color: ORANGE
5877: It is RECTANGLE. Coordinates of angles: (-96, 31), (-54, 69). Perimeter = 160.000000; Color: ORANGE
5878: It is TRIANGLE. Coordinates of vertices: (5, -91), (-29, -19), (-74, -43). Perimeter =  223.063286; Color: CYAN
5879: It is CIRCLE. Center coordinates: (-56, -41), radius: 33. Perimeter = 207.345115; Color: BLUE
5880: It is RECTANGLE. Coordinates of angles: (-95, 18), (-79, 103). Perimeter = 202.000000; Color: CYAN
5881: It is RECTANGLE. Coordinates of angles: (76, 23), (94, 51). Perimeter = 92.000000; Color: CYAN
5882: It is TRIANGLE. Coordinates of vertices: (-62, -4), (44, -45), (-55, -77). Perimeter =  291.031089; Color: ORANGE
5883: It is TRIANGLE. Coordinates of vertices: (-77, -4), (85, -61), (31, 54). Perimeter =  421.371240; Color: RED
5884: It is RECTANGLE. Coordinates of angles: (39, -73), (63, -42). Perimeter = 110.000000; Color: RED
5885: It is TRIANGLE. Coordinates of vertices: (21, -52), (71, -98), (-64, -9). Perimeter =  324.895945; Color: CYAN
5886: It is CIRCLE. Center coordinates: (50, -9), radius: 26. Perimeter = 163.362818; Color: PURPLE
5887: It is RECTANGLE. Coordinates of angles: (-99, -69), (-59, -67). Perimeter = 84.000000; Color: GREEN
5888: It is CIRCLE. Center coordinates: (-36, 20), radius: 31. Perimeter = 194.778744; Color: CYAN
5889: It is CIRCLE. Center coordinates: (-34, -94), radius: 37. Perimeter = 232.477856; Color: ORANGE
5890: It is CIRCLE. Center coordinates: (85, -52), radius: 3. Perimeter = 18.849556; Color: ORANGE
5891: It is TRIANGLE. Coordinates of vertices: (-43, 11), (53, -57), (81, 67). Perimeter =  380.824329; Color: ORANGE
5892: It is CIRCLE. Center coordinates: (65, -91), radius: 2. Perimeter = 12.566371; Color: BLUE
5893: It is CIRCLE. Center coordinates: (-76, 50), radius: 60. Perimeter = 376.991118; Color: BLUE
5894: It is RECTANGLE. Coordinates of angles: (12, -66), (47, -7). Perimeter = 188.000000; Color: RED
5895: It is RECTANGLE. Coordinates of angles: (-34, 40), (13, 42). Perimeter = 98.000000; Color: YELLOW
5896: It is RECTANGLE. Coordinates of angles: (-9, -27), (9, 15). Perimeter = 120.000000; Color: GREEN
5897: It is TRIANGLE. Coordinates of vertices: (93, 68), (-58, -91), (41, -5). Perimeter =  440.040419; Color: GREEN
5898: It is TRIANGLE. Coordinates of vertices: (21, -5), (-51, 69), (56, 45). Perimeter =  273.938615; Color: BLUE
5899: It is CIRCLE. Center coordinates: (37, 97), radius: 77. Perimeter = 483.805269; Color: BLUE
5900: It is TRIANGLE. Coordinates of vertices: (-89, 65), (-80, 79), (19, 67). Perimeter =  224.386455; Color: RED
5901: It is CIRCLE. Center coordinates: (-75, -32), radius: 21. Perimeter = 131.946891; Color: CYAN
5902: It is RECTANGLE. Coordinates of angles: (-90, 7), (-59, 17). Perimeter = 82.000000; Color: CYAN
5903: It is TRIANGLE. Coordinates of vertices: (47, -87), (-84, 19), (-70, 12). Perimeter =  337.431048; Color: ORANGE
5904: It is CIRCLE. Center coordinates: (-25, 44), radius: 5. Perimeter = 31.415927; Color: ORANGE
5905: It is TRIANGLE. Coordinates of vertices: (-96, -65), (-18, -45), (53, -90). Perimeter =  315.665550; Color: PURPLE
5906: It is CIRCLE. Center coordinates: (-28, -76), radius: 15. Perimeter = 94.247780; Color: ORANGE
5907: It is RECTANGLE. Coordinates of angles: (24, -64), (108, -45). Perimeter = 206.000000; Color: YELLOW
5908: It is RECTANGLE. Coordinates of angles: (-45, -58), (9, 32). Perimeter = 288.000000; Color: GREEN
5909: It is TRIANGLE. Coordinates of vertices: (-89, -24), (-73, -61), (0, 38). Perimeter =  271.781938; Color: ORANGE
5910: It is CIRCLE. Center coordinates: (55, 12), radius: 58. Perimeter = 364.424748; Color: PURPLE
5911: It is CIRCLE. Center coordinates: (72, 33), radius: 18. Perimeter = 113.097336; Color: CYAN
5912: It is CIRCLE. Center coordinates: (-59, 59), radius: 83. Perimeter = 521.504380; Color: PURPLE
5913: It is RECTANGLE. Coordinates of angles: (5, 83), (43, 182). Perimeter = 274.000000; Color: GREEN
5914: It is TRIANGLE. Coordinates of vertices: (7, -48), (3, -64), (17, -69). Perimeter =  54.617898; Color: GREEN
5915: It is RECTANGLE. Coordinates of angles: (4, 20), (75, 86). Perimeter = 274.000000; Color: BLUE
5916: It is RECTANGLE. Coordinates of angles: (4, 20), (46, 47). Perimeter = 138.000000; Color: GREEN
5917: It is CIRCLE. Center coordinates: (-71, -97), radius: 3. Perimeter = 18.849556; Color: YELLOW
5918: It is CIRCLE. Center coordinates: (-93, 74), radius: 18. Perimeter = 113.097336; Color: CYAN
5919: It is TRIANGLE. Coordinates of vertices: (-44, 86), (-87, 3), (71, 60). Perimeter =  379.347031; Color: ORANGE
5920: It is CIRCLE. Center coordinates: (-46, -33), radius: 56. Perimeter = 351.858377; Color: PURPLE
5921: It is TRIANGLE. Coordinates of vertices: (15, 98), (94, -74), (-87, -74). Perimeter =  570.244930; Color: RED
5922: It is TRIANGLE. Coordinates of vertices: (-44, -39), (-22, -98), (87, -48). Perimeter =  314.197850; Color: BLUE
5923: It is RECTANGLE. Coordinates of angles: (16, 82), (115, 131). Perimeter = 296.000000; Color: ORANGE
5924: It is RECTANGLE. Coordinates of angles: (-27, 98), (4, 157). Perimeter = 180.000000; Color: CYAN
5925: It is CIRCLE. Center coordinates: (29, -100), radius: 19. Perimeter = 119.380521; Color: RED
5926: It is CIRCLE. Center coordinates: (26, 92), radius: 21. Perimeter = 131.946891; Color: ORANGE
5927: It is RECTANGLE. Coordinates of angles: (58, -43), (137, 29). Perimeter = 302.000000; Color: CYAN
5928: It is TRIANGLE. Coordinates of vertices: (86, 62), (-49, -32), (12, -71). Perimeter =  389.104463; Color: RED
5929: It is TRIANGLE. Coordinates of vertices: (-4, 69), (52, -37), (9, 38). Perimeter =  239.951048; Color: GREEN
5930: It is RECTANGLE. Coordinates of angles: (-72, -64), (-62, 0). Perimeter = 148.000000; Color: YELLOW
5931: It is RECTANGLE. Coordinates of angles: (65, 35), (99, 64). Perimeter = 126.000000; Color: GREEN
5932: It is TRIANGLE. Coordinates of vertices: (6, -71), (44, 32), (-9, 8). Perimeter =  248.378351; Color: RED
5933: It is CIRCLE. Center coordinates: (-26, -92), radius: 20. Perimeter = 125.663706; Color: ORANGE
5934: It is CIRCLE. Center coordinates: (-41, -54), radius: 7. Perimeter = 43.982297; Color: BLUE
5935: It is CIRCLE. Center coordinates: (-87, -58), radius: 10. Perimeter = 62.831853; Color: RED
5936: It is TRIANGLE. Coordinates of vertices: (-84, 93), (-71, -32), (-2, -13). Perimeter =  331.257256; Color: CYAN
5937: It is RECTANGLE. Coordinates of angles: (-20, 30), (-8, 73). Perimeter = 110.000000; Color: RED
5938: It is RECTANGLE. Coordinates of angles: (-82, 2), (-16, 77). Perimeter = 282.000000; Color: PURPLE
5939: It is TRIANGLE. Coordinates of vertices: (81, 88), (-82, 22), (-23, -27). Perimeter =  407.600856; Color: CYAN
5940: It is CIRCLE. Center coordinates: (-97, 73), radius: 28. Perimeter = 175.929189; Color: PURPLE
5941: It is TRIANGLE. Coordinates of vertices: (29, -54), (1, 43), (-96, -14). Perimeter =  344.712213; Color: RED
5942: It is CIRCLE. Center coordinates: (18, -86), radius: 30. Perimeter = 188.495559; Color: YELLOW
5943: It is CIRCLE. Center coordinates: (-58, 77), radius: 12. Perimeter = 75.398224; Color: GREEN
5944: It is RECTANGLE. Coordinates of angles: (49, 46), (96, 100). Perimeter = 202.000000; Color: RED
5945: It is RECTANGLE. Coordinates of angles: (82, 92), (144, 120). Perimeter = 180.000000; Color: YELLOW
5946: It is TRIANGLE. Coordinates of vertices: (27, 81), (23, -76), (18, -37). Perimeter =  314.712876; Color: BLUE
5947: It is CIRCLE. Center coordinates: (-72, -69), radius: 43. Perimeter = 270.176968; Color: ORANGE
5948: It is CIRCLE. Center coordinates: (-61, 6), radius: 66. Perimeter = 414.690230; Color: GREEN
5949: It is TRIANGLE. Coordinates of vertices: (-71, -58), (-58, -86), (97, 36). Perimeter =  420.634082; Color: GREEN
5950: It is TRIANGLE. Coordinates of vertices: (-80, -16), (-54, -65), (-53, 30). Perimeter =  203.814517; Color: ORANGE
5951: It is TRIANGLE. Coordinates of vertices: (99, 27), (-91, 99), (65, -16). Perimeter =  451.809130; Color: BLUE
5952: It is CIRCLE. Center coordinates: (88, -44), radius: 8. Perimeter = 50.265482; Color: GREEN
5953: It is TRIANGLE. Coordinates of vertices: (65, 14), (-43, -94), (66, -74). Perimeter =  351.560420; Color: YELLOW
5954: It is RECTANGLE. Coordinates of angles: (60, -91), (136, -4). Perimeter = 326.000000; Color: BLUE
5955: It is CIRCLE. Center coordinates: (86, 55), radius: 17. Perimeter = 106.814150; Color: PURPLE
5956: It is RECTANGLE. Coordinates of angles: (90, 37), (160, 38). Perimeter = 142.000000; Color: BLUE
5957: It is RECTANGLE. Coordinates of angles: (0, -31), (6, 6). Perimeter = 86.000000; Color: GREEN
5958: It is CIRCLE. Center coordinates: (79, -21), radius: 11. Perimeter = 69.115038; Color: RED
5959: It is TRIANGLE. Coordinates of vertices: (3, -22), (-12, -16), (74, 84). Perimeter =  275.630738; Color: GREEN
5960: It is RECTANGLE. Coordinates of angles: (83, -39), (92, -7). Perimeter = 82.000000; Color: RED
5961: It is RECTANGLE. Coordinates of angles: (51, 4), (65, 54). Perimeter = 128.000000; Color: YELLOW
5962: It is CIRCLE. Center coordinates: (-69, 86), radius: 29. Perimeter = 182.212374; Color: ORANGE
5963: It is TRIANGLE. Coordinates of vertices: (-29, 74), (90, -42), (73, 48). Perimeter =  363.036697; Color: BLUE
5964: It is TRIANGLE. Coordinates of vertices: (72, 20), (-84, -93), (-6, -21). Perimeter =  386.896655; Color: RED
5965: It is CIRCLE. Center coordinates: (89, 22), radius: 87. Perimeter = 546.637122; Color: ORANGE
5966: It is RECTANGLE. Coordinates of angles: (98, -48), (142, 41). Perimeter = 266.000000; Color: BLUE
5967: It is CIRCLE. Center coordinates: (-10, -32), radius: 70. Perimeter = 439.822971; Color: RED
5968: It is CIRCLE. Center coordinates: (-24, 94), radius: 18. Perimeter = 113.097336; Color: PURPLE
5969: It is RECTANGLE. Coordinates of angles: (-81, -28), (-32, 57). Perimeter = 268.000000; Color: CYAN
5970: It is TRIANGLE. Coordinates of vertices: (-63, 26), (73, 88), (-9, 77). Perimeter =  306.476741; Color: RED
5971: It is RECTANGLE. Coordinates of angles: (-87, -49), (-5, 10). Perimeter = 282.000000; Color: ORANGE
5972: It is TRIANGLE. Coordinates of vertices: (91, -99), (-53, -74), (-50, -92). Perimeter =  305.575968; Color: PURPLE
5973: It is RECTANGLE. Coordinates of angles: (-57, 20), (-46, 99). Perimeter = 180.000000; Color: CYAN
5974: It is TRIANGLE. Coordinates of vertices: (86, -10), (-17, -42), (49, -95). Perimeter =  285.206538; Color: YELLOW
5975: It is CIRCLE. Center coordinates: (-76, 54), radius: 62. Perimeter = 389.557489; Color: PURPLE
5976: It is CIRCLE. Center coordinates: (-68, 5), radius: 16. Perimeter = 100.530965; Color: CYAN
5977: It is CIRCLE. Center coordinates: (-81, 3), radius: 25. Perimeter = 157.079633; Color: PURPLE
5978: It is CIRCLE. Center coordinates: (24, 38), radius: 92. Perimeter = 578.053048; Color: CYAN
5979: It is TRIANGLE. Coordinates of vertices: (-74, -20), (86, -32), (48, 61). Perimeter =  407.354407; Color: GREEN
5980: It is RECTANGLE. Coordinates of angles: (23, -8), (90, 25). Perimeter = 200.000000; Color: YELLOW
5981: It is CIRCLE. Center coordinates: (9, -56), radius: 10. Perimeter = 62.831853; Color: PURPLE
5982: It is TRIANGLE. Coordinates of vertices: (-4, 24), (75, -8), (21, 41). Perimeter =  188.385164; Color: CYAN
5983: It is TRIANGLE. Coordinates of vertices: (-31, 2), (-44, -43), (-65, -95). Perimeter =  205.706639; Color: GREEN
5984: It is TRIANGLE. Coordinates of vertices: (1, -66), (-96, -99), (-82, -98). Perimeter =  205.450462; Color: YELLOW
5985: It is TRIANGLE. Coordinates of vertices: (19, 78), (56, 25), (80, -66). Perimeter =  315.136426; Color: BLUE
5986: It is CIRCLE. Center coordinates: (75, 27), radius: 59. Perimeter = 370.707933; Color: PURPLE
5987: It is TRIANGLE. Coordinates of vertices: (73, 9), (46, -79), (6, 94). Perimeter =  377.844207; Color: CYAN
5988: It is TRIANGLE. Coordinates of vertices: (-80, -31), (12, -64), (-81, 21). Perimeter =  275.741127; Color: GREEN
5989: It is CIRCLE. Center coordinates: (19, 87), radius: 12. Perimeter = 75.398224; Color: ORANGE
5990: It is TRIANGLE. Coordinates of vertices: (-71, -39), (-57, 24), (17, -89). Perimeter =  300.823512; Color: RED
5991: It is TRIANGLE. Coordinates of vertices: (97, 99), (88, -57), (-69, -51). Perimeter =  537.105990; Color: GREEN
5992: It is TRIANGLE. Coordinates of vertices: (-88, -6), (-4, 81), (-63, 64). Perimeter =  256.664536; Color: PURPLE
5993: It is TRIANGLE. Coordinates of vertices: (-82, -24), (16, -34), (29, 9). Perimeter =  259.232592; Color: PURPLE
5994: It is RECTANGLE. Coordinates of angles: (-73, -29), (-41, 26). Perimeter = 174.000000; Color: PURPLE
5995: It is RECTANGLE. Coordinates of angles: (-1, -62), (93, -24). Perimeter = 264.000000; Color: YELLOW
5996: It is TRIANGLE. Coordinates of vertices: (-86, 25), (-42, -85), (53, -93). Perimeter =  396.141987; Color: RED
5997: It is RECTANGLE. Coordinates of angles: (54, 97), (138, 171). Perimeter = 316.000000; Color: GREEN
5998: It is RECTANGLE. Coordinates of angles: (42, -84), (72, -39). Perimeter = 150.000000; Color: BLUE
5999: It is CIRCLE. Center coordinates: (73, -35), radius: 45. Perimeter = 282.743339; Color: YELLOW
6000: It is RECTANGLE. Coordinates of angles: (-20, -99), (42, -13). Perimeter = 296.000000; Color: BLUE
6001: It is CIRCLE. Center coordinates: (60, 88), radius: 28. Perimeter = 175.929189; Color: YELLOW
6002: It is CIRCLE. Center coordinates: (-57, -15), radius: 86. Perimeter = 540.353936; Color: BLUE
6003: It is RECTANGLE. Coordinates of angles: (-15, -5), (-10, 47). Perimeter = 114.000000; Color: CYAN
6004: It is CIRCLE. Center coordinates: (56, 69), radius: 37. Perimeter = 232.477856; Color: PURPLE
6005: It is RECTANGLE. Coordinates of angles: (-79, 72), (-19, 149). Perimeter = 274.000000; Color: RED
6006: It is CIRCLE. Center coordinates: (-18, 51), radius: 37. Perimeter = 232.477856; Color: BLUE
6007: It is TRIANGLE. Coordinates of vertices: (-14, -86), (3, -14), (57, 69). Perimeter =  343.487463; Color: BLUE
6008: It is CIRCLE. Center coordinates: (26, -92), radius: 22. Perimeter = 138.230077; Color: YELLOW
6009: It is TRIANGLE. Coordinates of vertices: (26, -45), (2, 93), (58, 21). Perimeter =  304.633928; Color: BLUE
6010: It is RECTANGLE. Coordinates of angles: (-74, -12), (7, 22). Perimeter = 230.000000; Color: RED
6011: It is TRIANGLE. Coordinates of vertices: (17, 55), (-16, -83), (-97, 81). Perimeter =  441.730678; Color: ORANGE
6012: It is RECTANGLE. Coordinates of angles: (-99, -12), (-72, 39). Perimeter = 156.000000; Color: PURPLE
6013: It is TRIANGLE. Coordinates of vertices: (-100, -79), (-85, 47), (-60, 55). Perimeter =  292.981294; Color: GREEN
6014: It is RECTANGLE. Coordinates of angles: (-12, -79), (75, -75). Perimeter = 182.000000; Color: PURPLE
6015: It is RECTANGLE. Coordinates of angles: (67, -75), (120, -42). Perimeter = 172.000000; Color: GREEN
6016: It is TRIANGLE. Coordinates of vertices: (-11, 74), (87, 68), (-7, -60). Perimeter =  391.051250; Color: YELLOW
6017: It is TRIANGLE. Coordinates of vertices: (-46, 39), (-63, 17), (-69, 18). Perimeter =  65.030463; Color: PURPLE
6018: It is CIRCLE. Center coordinates: (47, 89), radius: 60. Perimeter = 376.991118; Color: BLUE
6019: It is RECTANGLE. Coordinates of angles: (12, 41), (57, 92). Perimeter = 192.000000; Color: BLUE
6020: It is TRIANGLE. Coordinates of vertices: (28, 97), (68, 50), (80, -14). Perimeter =  249.408886; Color: BLUE
6021: It is TRIANGLE. Coordinates of vertices: (67, -62), (-78, -17), (-69, -13). Perimeter =  306.229069; Color: CYAN
6022: It is RECTANGLE. Coordinates of angles: (25, 37), (57, 87). Perimeter = 164.000000; Color: BLUE
6023: It is TRIANGLE. Coordinates of vertices: (-5, 92), (70, -8), (68, 16). Perimeter =  254.463453; Color: CYAN
6024: It is CIRCLE. Center coordinates: (-3, -39), radius: 74. Perimeter = 464.955713; Color: RED
6025: It is RECTANGLE. Coordinates of angles: (35, -97), (36, -3). Perimeter = 190.000000; Color: BLUE
6026: It is RECTANGLE. Coordinates of angles: (-19, -19), (70, 17). Perimeter = 250.000000; Color: YELLOW
6027: It is TRIANGLE. Coordinates of vertices: (-10, 26), (23, -95), (37, -34). Perimeter =  264.222034; Color: GREEN
6028: It is CIRCLE. Center coordinates: (4, -67), radius: 76. Perimeter = 477.522083; Color: ORANGE
6029: It is RECTANGLE. Coordinates of angles: (77, -76), (149, 0). Perimeter = 296.000000; Color: YELLOW
6030: It is CIRCLE. Center coordinates: (-74, -96), radius: 65. Perimeter = 408.407045; Color: PURPLE
6031: It is CIRCLE. Center coordinates: (34, -93), radius: 60. Perimeter = 376.991118; Color: CYAN
6032: It is TRIANGLE. Coordinates of vertices: (-93, -73), (-88, -42), (55, -49). Perimeter =  324.505182; Color: YELLOW
6033: It is RECTANGLE. Coordinates of angles: (55, 17), (153, 80). Perimeter = 322.000000; Color: ORANGE
6034: It is RECTANGLE. Coordinates of angles: (30, 39), (126, 125). Perimeter = 364.000000; Color: PURPLE
6035: It is RECTANGLE. Coordinates of angles: (-19, -91), (52, -55). Perimeter = 214.000000; Color: GREEN
6036: It is TRIANGLE. Coordinates of vertices: (-58, -22), (1, -51), (15, 86). Perimeter =  333.812592; Color: YELLOW
6037: It is RECTANGLE. Coordinates of angles: (7, -95), (52, -13). Perimeter = 254.000000; Color: RED
6038: It is RECTANGLE. Coordinates of angles: (-44, -74), (-28, -40). Perimeter = 100.000000; Color: CYAN
6039: It is TRIANGLE. Coordinates of vertices: (-88, 31), (-78, -52), (-26, 50). Perimeter =  262.936385; Color: RED
6040: It is RECTANGLE. Coordinates of angles: (-95, -77), (-89, -63). Perimeter = 40.000000; Color: PURPLE
6041: It is TRIANGLE. Coordinates of vertices: (8, -26), (2, -15), (-58, 8). Perimeter =  151.030104; Color: PURPLE
6042: It is RECTANGLE. Coordinates of angles: (-64, -78), (-43, 17). Perimeter = 232.000000; Color: PURPLE
6043: It is TRIANGLE. Coordinates of vertices: (36, 1), (-46, -69), (-93, 32). Perimeter =  351.887364; Color: CYAN
6044: It is TRIANGLE. Coordinates of vertices: (-82, 62), (52, 36), (8, -40). Perimeter =  360.346486; Color: PURPLE
