Container with deleted elements:
Container contains 4698 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
3077: It is TRIANGLE. Coordinates of vertices: (-85, 80), (71, -3), (67, 91). Perimeter =  423.188545; Color: YELLOW
3078: It is CIRCLE. Center coordinates: (12, 57), radius: 50. Perimeter = 314.159265; Color: CYAN
3079: It is TRIANGLE. Coordinates of vertices: (-56, -65), (-93, -73), (89, -82). Perimeter =  366.070529; Color: YELLOW
3080: It is TRIANGLE. Coordinates of vertices: (-56, -9), (9, -25), (-88, 95). Perimeter =  330.053689; Color: PURPLE
3081: It is TRIANGLE. Coordinates of vertices: (-5, -65), (77, 54), (-57, 79). Perimeter =  433.929851; Color: RED
3082: It is TRIANGLE. Coordinates of vertices: (-77, 56), (-3, -26), (-17, -94). Perimeter =  341.434774; Color: BLUE
3083: It is TRIANGLE. Coordinates of vertices: (20, -41), (32, 94), (91, 95). Perimeter =  347.958488; Color: YELLOW
3084: It is RECTANGLE. Coordinates of angles: (92, -76), (163, 14). Perimeter = 322.000000; Color: GREEN
3085: It is TRIANGLE. Coordinates of vertices: (-100, 66), (22, -67), (-65, 37). Perimeter =  361.524486; Color: GREEN
3086: It is CIRCLE. Center coordinates: (63, -34), radius: 93. Perimeter = 584.336233; Color: YELLOW
3087: It is CIRCLE. Center coordinates: (-12, 38), radius: 82. Perimeter = 515.221195; Color: YELLOW
3088: It is RECTANGLE. Coordinates of angles: (-37, -2), (58, 67). Perimeter = 328.000000; Color: ORANGE
3089: It is CIRCLE. Center coordinates: (28, 10), radius: 69. Perimeter = 433.539786; Color: GREEN
3090: It is CIRCLE. Center coordinates: (77, -83), radius: 86. Perimeter = 540.353936; Color: RED
3091: It is TRIANGLE. Coordinates of vertices: (30, 83), (-1, 97), (-50, -38). Perimeter =  322.687412; Color: GREEN
3092: It is CIRCLE. Center coordinates: (53, -85), radius: 88. Perimeter = 552.920307; Color: GREEN
3093: It is TRIANGLE. Coordinates of vertices: (-60, 76), (-50, -99), (84, -59). Perimeter =  512.513660; Color: PURPLE
3094: It is CIRCLE. Center coordinates: (-94, -72), radius: 69. Perimeter = 433.539786; Color: CYAN
3095: It is CIRCLE. Center coordinates: (45, 5), radius: 91. Perimeter = 571.769863; Color: YELLOW
3096: It is CIRCLE. Center coordinates: (58, 52), radius: 69. Perimeter = 433.539786; Color: GREEN
3097: It is RECTANGLE. Coordinates of angles: (-53, -24), (45, 59). Perimeter = 362.000000; Color: GREEN
3098: It is TRIANGLE. Coordinates of vertices: (78, -92), (86, -31), (-47, 59). Perimeter =  418.137401; Color: YELLOW
3099: It is TRIANGLE. Coordinates of vertices: (-27, 53), (-91, -69), (-24, 8). Perimeter =  284.936414; Color: RED
3100: It is TRIANGLE. Coordinates of vertices: (82, 94), (76, -70), (62, 42). Perimeter =  332.694881; Color: BLUE
3101: It is CIRCLE. Center coordinates: (56, 14), radius: 93. Perimeter = 584.336233; Color: YELLOW
3102: It is TRIANGLE. Coordinates of vertices: (-38, 55), (78, -75), (-41, -95). Perimeter =  444.928699; Color: GREEN
3103: It is CIRCLE. Center coordinates: (42, -68), radius: 58. Perimeter = 364.424748; Color: BLUE
3104: It is TRIANGLE. Coordinates of vertices: (-74, -55), (24, 71), (-57, 14). Perimeter =  329.733356; Color: PURPLE
3105: It is TRIANGLE. Coordinates of vertices: (92, -92), (23, 33), (-39, -79). Perimeter =  402.438632; Color: YELLOW
3106: It is CIRCLE. Center coordinates: (-60, -30), radius: 47. Perimeter = 295.309709; Color: ORANGE
3107: It is TRIANGLE. Coordinates of vertices: (-65, 9), (31, 31), (52, 94). Perimeter =  309.513144; Color: GREEN
3108: It is RECTANGLE. Coordinates of angles: (49, 74), (126, 163). Perimeter = 332.000000; Color: GREEN
3109: It is TRIANGLE. Coordinates of vertices: (57, 18), (-78, 85), (51, 82). Perimeter =  344.027159; Color: GREEN
3110: It is CIRCLE. Center coordinates: (-40, 5), radius: 70. Perimeter = 439.822971; Color: CYAN
3111: It is CIRCLE. Center coordinates: (-100, -46), radius: 89. Perimeter = 559.203492; Color: PURPLE
3112: It is TRIANGLE. Coordinates of vertices: (81, 58), (-83, -65), (74, -16). Perimeter =  443.799186; Color: CYAN
3113: It is CIRCLE. Center coordinates: (-26, 66), radius: 61. Perimeter = 383.274304; Color: YELLOW
3114: It is TRIANGLE. Coordinates of vertices: (79, 65), (-50, -46), (3, -31). Perimeter =  347.705836; Color: PURPLE
3115: It is CIRCLE. Center coordinates: (-37, 5), radius: 66. Perimeter = 414.690230; Color: PURPLE
3116: It is TRIANGLE. Coordinates of vertices: (-95, 31), (78, -25), (-28, -52). Perimeter =  397.890191; Color: GREEN
3117: It is CIRCLE. Center coordinates: (-42, 73), radius: 73. Perimeter = 458.672527; Color: BLUE
3118: It is CIRCLE. Center coordinates: (-76, 69), radius: 59. Perimeter = 370.707933; Color: YELLOW
3119: It is RECTANGLE. Coordinates of angles: (-32, -79), (67, 6). Perimeter = 368.000000; Color: YELLOW
3120: It is CIRCLE. Center coordinates: (27, 70), radius: 71. Perimeter = 446.106157; Color: ORANGE
3121: It is TRIANGLE. Coordinates of vertices: (57, 61), (-82, -48), (74, 95). Perimeter =  426.278702; Color: CYAN
3122: It is CIRCLE. Center coordinates: (-21, -12), radius: 66. Perimeter = 414.690230; Color: ORANGE
3123: It is CIRCLE. Center coordinates: (-67, -18), radius: 74. Perimeter = 464.955713; Color: BLUE
3124: It is TRIANGLE. Coordinates of vertices: (44, 35), (-39, -56), (-75, -82). Perimeter =  334.456953; Color: RED
3125: It is CIRCLE. Center coordinates: (-46, 1), radius: 59. Perimeter = 370.707933; Color: ORANGE
3126: It is CIRCLE. Center coordinates: (17, -66), radius: 48. Perimeter = 301.592895; Color: GREEN
3127: It is TRIANGLE. Coordinates of vertices: (-64, 69), (-27, 1), (46, -52). Perimeter =  331.152089; Color: YELLOW
3128: It is CIRCLE. Center coordinates: (89, 38), radius: 93. Perimeter = 584.336233; Color: GREEN
3129: It is TRIANGLE. Coordinates of vertices: (-27, 75), (-6, -7), (79, 30). Perimeter =  292.506568; Color: RED
3130: It is TRIANGLE. Coordinates of vertices: (-70, -50), (89, -53), (90, 93). Perimeter =  519.622031; Color: ORANGE
3131: It is CIRCLE. Center coordinates: (-58, -33), radius: 57. Perimeter = 358.141562; Color: YELLOW
3132: It is CIRCLE. Center coordinates: (-87, -93), radius: 53. Perimeter = 333.008821; Color: CYAN
3133: It is RECTANGLE. Coordinates of angles: (37, 51), (124, 134). Perimeter = 340.000000; Color: ORANGE
3134: It is CIRCLE. Center coordinates: (-77, 52), radius: 97. Perimeter = 609.468975; Color: PURPLE
3135: It is TRIANGLE. Coordinates of vertices: (95, -85), (50, -63), (-99, 86). Perimeter =  519.413618; Color: YELLOW
3136: It is CIRCLE. Center coordinates: (3, -64), radius: 69. Perimeter = 433.539786; Color: GREEN
3137: It is CIRCLE. Center coordinates: (-41, -66), radius: 66. Perimeter = 414.690230; Color: PURPLE
3138: It is TRIANGLE. Coordinates of vertices: (85, -9), (-95, -86), (74, -40). Perimeter =  403.820212; Color: YELLOW
3139: It is CIRCLE. Center coordinates: (-65, 63), radius: 76. Perimeter = 477.522083; Color: RED
3140: It is TRIANGLE. Coordinates of vertices: (31, -87), (29, 30), (-40, 21). Perimeter =  315.849398; Color: PURPLE
3141: It is CIRCLE. Center coordinates: (54, -20), radius: 86. Perimeter = 540.353936; Color: ORANGE
3142: It is RECTANGLE. Coordinates of angles: (31, -45), (120, 17). Perimeter = 302.000000; Color: BLUE
3143: It is CIRCLE. Center coordinates: (-28, 9), radius: 59. Perimeter = 370.707933; Color: ORANGE
3144: It is CIRCLE. Center coordinates: (-79, 53), radius: 82. Perimeter = 515.221195; Color: BLUE
3145: It is CIRCLE. Center coordinates: (30, 81), radius: 53. Perimeter = 333.008821; Color: GREEN
3146: It is TRIANGLE. Coordinates of vertices: (-98, -1), (-47, 53), (75, -91). Perimeter =  458.019382; Color: BLUE
3147: It is RECTANGLE. Coordinates of angles: (96, -58), (195, 8). Perimeter = 330.000000; Color: PURPLE
3148: It is TRIANGLE. Coordinates of vertices: (-7, 65), (-97, -7), (18, 44). Perimeter =  273.707323; Color: GREEN
3149: It is CIRCLE. Center coordinates: (1, -81), radius: 88. Perimeter = 552.920307; Color: BLUE
3150: It is RECTANGLE. Coordinates of angles: (44, -29), (124, 62). Perimeter = 342.000000; Color: GREEN
3151: It is TRIANGLE. Coordinates of vertices: (-37, 12), (42, 92), (-69, -21). Perimeter =  316.797814; Color: GREEN
3152: It is TRIANGLE. Coordinates of vertices: (26, -72), (-53, 18), (80, -59). Perimeter =  328.978179; Color: CYAN
3153: It is TRIANGLE. Coordinates of vertices: (-98, 33), (93, 20), (-95, -1). Perimeter =  414.743230; Color: ORANGE
3154: It is RECTANGLE. Coordinates of angles: (-49, -18), (35, 71). Perimeter = 346.000000; Color: BLUE
3155: It is TRIANGLE. Coordinates of vertices: (22, -33), (96, -53), (6, 99). Perimeter =  386.267772; Color: GREEN
3156: It is TRIANGLE. Coordinates of vertices: (-72, 21), (90, -98), (25, 77). Perimeter =  499.695961; Color: YELLOW
3157: It is CIRCLE. Center coordinates: (-70, 42), radius: 78. Perimeter = 490.088454; Color: RED
3158: It is TRIANGLE. Coordinates of vertices: (-92, -46), (-44, -55), (94, -84). Perimeter =  379.692685; Color: YELLOW
3159: It is CIRCLE. Center coordinates: (-68, -10), radius: 80. Perimeter = 502.654824; Color: ORANGE
3160: It is TRIANGLE. Coordinates of vertices: (-85, 19), (32, -61), (96, 30). Perimeter =  434.321582; Color: ORANGE
3161: It is TRIANGLE. Coordinates of vertices: (-83, -15), (91, 82), (25, -56). Perimeter =  467.702090; Color: CYAN
3162: It is TRIANGLE. Coordinates of vertices: (78, 6), (-62, 52), (-30, 51). Perimeter =  296.379117; Color: RED
3163: It is TRIANGLE. Coordinates of vertices: (-41, -42), (76, 68), (-78, -72). Perimeter =  416.348523; Color: RED
3164: It is TRIANGLE. Coordinates of vertices: (12, 8), (-68, -50), (98, -36). Perimeter =  362.004547; Color: RED
3165: It is CIRCLE. Center coordinates: (-93, -67), radius: 45. Perimeter = 282.743339; Color: YELLOW
3166: It is CIRCLE. Center coordinates: (-99, 29), radius: 57. Perimeter = 358.141562; Color: YELLOW
3167: It is CIRCLE. Center coordinates: (-61, -27), radius: 57. Perimeter = 358.141562; Color: YELLOW
3168: It is CIRCLE. Center coordinates: (-14, 56), radius: 65. Perimeter = 408.407045; Color: GREEN
3169: It is TRIANGLE. Coordinates of vertices: (95, 80), (-46, 54), (-82, -72). Perimeter =  507.727911; Color: PURPLE
3170: It is TRIANGLE. Coordinates of vertices: (-64, 15), (58, -14), (-52, -45). Perimeter =  300.872328; Color: CYAN
3171: It is CIRCLE. Center coordinates: (7, 38), radius: 68. Perimeter = 427.256601; Color: ORANGE
3172: It is CIRCLE. Center coordinates: (73, -7), radius: 90. Perimeter = 565.486678; Color: CYAN
3173: It is CIRCLE. Center coordinates: (75, -12), radius: 91. Perimeter = 571.769863; Color: CYAN
3174: It is RECTANGLE. Coordinates of angles: (-24, -20), (48, 51). Perimeter = 286.000000; Color: YELLOW
3175: It is TRIANGLE. Coordinates of vertices: (71, -94), (-15, -25), (41, 93). Perimeter =  430.263851; Color: GREEN
3176: It is CIRCLE. Center coordinates: (15, 56), radius: 92. Perimeter = 578.053048; Color: CYAN
3177: It is CIRCLE. Center coordinates: (-45, 52), radius: 85. Perimeter = 534.070751; Color: RED
3178: It is CIRCLE. Center coordinates: (-17, 81), radius: 50. Perimeter = 314.159265; Color: YELLOW
3179: It is RECTANGLE. Coordinates of angles: (54, -57), (133, 34). Perimeter = 340.000000; Color: GREEN
3180: It is TRIANGLE. Coordinates of vertices: (-93, -87), (-30, 45), (-19, -79). Perimeter =  345.181584; Color: PURPLE
3181: It is TRIANGLE. Coordinates of vertices: (-24, 8), (-40, -70), (-88, 67). Perimeter =  311.835505; Color: GREEN
3182: It is RECTANGLE. Coordinates of angles: (92, -49), (135, 44). Perimeter = 272.000000; Color: RED
3183: It is CIRCLE. Center coordinates: (-66, 94), radius: 60. Perimeter = 376.991118; Color: RED
3184: It is CIRCLE. Center coordinates: (75, 67), radius: 62. Perimeter = 389.557489; Color: CYAN
3185: It is RECTANGLE. Coordinates of angles: (85, -50), (174, -3). Perimeter = 272.000000; Color: ORANGE
3186: It is TRIANGLE. Coordinates of vertices: (-49, -43), (-91, 76), (80, -68). Perimeter =  481.149809; Color: BLUE
3187: It is TRIANGLE. Coordinates of vertices: (63, 46), (-68, 69), (-73, -17). Perimeter =  369.032273; Color: CYAN
3188: It is TRIANGLE. Coordinates of vertices: (42, 43), (55, 93), (71, -42). Perimeter =  277.418120; Color: GREEN
3189: It is RECTANGLE. Coordinates of angles: (-93, -70), (-30, 9). Perimeter = 284.000000; Color: PURPLE
3190: It is TRIANGLE. Coordinates of vertices: (97, -17), (-7, 39), (-26, 13). Perimeter =  276.926756; Color: GREEN
3191: It is CIRCLE. Center coordinates: (97, -3), radius: 80. Perimeter = 502.654824; Color: ORANGE
3192: It is CIRCLE. Center coordinates: (62, -6), radius: 71. Perimeter = 446.106157; Color: ORANGE
3193: It is RECTANGLE. Coordinates of angles: (57, -37), (151, 29). Perimeter = 320.000000; Color: YELLOW
3194: It is CIRCLE. Center coordinates: (-83, 82), radius: 89. Perimeter = 559.203492; Color: BLUE
3195: It is RECTANGLE. Coordinates of angles: (-9, 98), (89, 180). Perimeter = 360.000000; Color: CYAN
3196: It is CIRCLE. Center coordinates: (-31, 85), radius: 86. Perimeter = 540.353936; Color: ORANGE
3197: It is CIRCLE. Center coordinates: (-15, 42), radius: 59. Perimeter = 370.707933; Color: YELLOW
3198: It is TRIANGLE. Coordinates of vertices: (59, 66), (-2, 64), (-86, 52). Perimeter =  291.559886; Color: GREEN
3199: It is CIRCLE. Center coordinates: (23, -36), radius: 47. Perimeter = 295.309709; Color: RED
3200: It is RECTANGLE. Coordinates of angles: (-88, -100), (-47, -4). Perimeter = 274.000000; Color: YELLOW
3201: It is RECTANGLE. Coordinates of angles: (-49, -53), (25, 14). Perimeter = 282.000000; Color: RED
3202: It is TRIANGLE. Coordinates of vertices: (95, 70), (-39, -66), (61, 65). Perimeter =  390.095696; Color: ORANGE
3203: It is TRIANGLE. Coordinates of vertices: (35, -48), (-46, 98), (5, 59). Perimeter =  342.292926; Color: GREEN
3204: It is CIRCLE. Center coordinates: (83, -32), radius: 91. Perimeter = 571.769863; Color: YELLOW
3205: It is CIRCLE. Center coordinates: (94, 33), radius: 88. Perimeter = 552.920307; Color: YELLOW
3206: It is TRIANGLE. Coordinates of vertices: (-68, 91), (11, -94), (1, 85). Perimeter =  449.701117; Color: YELLOW
3207: It is TRIANGLE. Coordinates of vertices: (-49, 85), (63, -90), (-34, -36). Perimeter =  440.715733; Color: BLUE
3208: It is CIRCLE. Center coordinates: (26, -74), radius: 94. Perimeter = 590.619419; Color: RED
3209: It is CIRCLE. Center coordinates: (33, 35), radius: 56. Perimeter = 351.858377; Color: ORANGE
3210: It is TRIANGLE. Coordinates of vertices: (92, 69), (47, -68), (-73, -15). Perimeter =  460.535616; Color: CYAN
3211: It is TRIANGLE. Coordinates of vertices: (59, -89), (7, -32), (16, 63). Perimeter =  330.546236; Color: ORANGE
3212: It is TRIANGLE. Coordinates of vertices: (84, 9), (-98, 45), (3, 97). Perimeter =  418.729966; Color: GREEN
3213: It is CIRCLE. Center coordinates: (46, 76), radius: 51. Perimeter = 320.442451; Color: CYAN
3214: It is TRIANGLE. Coordinates of vertices: (-74, 15), (64, 34), (11, -68). Perimeter =  373.052002; Color: PURPLE
3215: It is CIRCLE. Center coordinates: (28, 29), radius: 47. Perimeter = 295.309709; Color: GREEN
3216: It is TRIANGLE. Coordinates of vertices: (-3, 59), (90, -27), (54, 91). Perimeter =  315.406412; Color: CYAN
3217: It is TRIANGLE. Coordinates of vertices: (32, -49), (-9, 65), (89, 20). Perimeter =  318.485114; Color: PURPLE
3218: It is TRIANGLE. Coordinates of vertices: (50, 3), (79, -58), (-30, 69). Perimeter =  338.615600; Color: RED
3219: It is TRIANGLE. Coordinates of vertices: (-87, 76), (-53, -100), (17, 68). Perimeter =  465.561248; Color: YELLOW
3220: It is TRIANGLE. Coordinates of vertices: (-63, 77), (62, 65), (-55, 22). Perimeter =  305.804966; Color: GREEN
3221: It is RECTANGLE. Coordinates of angles: (74, 96), (165, 162). Perimeter = 314.000000; Color: ORANGE
3222: It is TRIANGLE. Coordinates of vertices: (78, -8), (-80, -6), (-17, 71). Perimeter =  381.057006; Color: PURPLE
3223: It is TRIANGLE. Coordinates of vertices: (-12, -56), (5, 74), (41, -68). Perimeter =  331.940660; Color: BLUE
3224: It is TRIANGLE. Coordinates of vertices: (79, 95), (31, -46), (-6, 94). Perimeter =  378.758949; Color: ORANGE
3225: It is CIRCLE. Center coordinates: (-67, 37), radius: 86. Perimeter = 540.353936; Color: ORANGE
3226: It is TRIANGLE. Coordinates of vertices: (23, 8), (-98, 71), (-56, 77). Perimeter =  283.735300; Color: RED
3227: It is RECTANGLE. Coordinates of angles: (32, 40), (126, 99). Perimeter = 306.000000; Color: YELLOW
3228: It is CIRCLE. Center coordinates: (-21, -63), radius: 75. Perimeter = 471.238898; Color: RED
3229: It is TRIANGLE. Coordinates of vertices: (-65, -23), (94, -77), (17, 73). Perimeter =  462.782352; Color: CYAN
3230: It is TRIANGLE. Coordinates of vertices: (-94, -50), (37, 38), (50, -6). Perimeter =  354.265701; Color: ORANGE
3231: It is TRIANGLE. Coordinates of vertices: (58, 99), (-65, 0), (-59, 42). Perimeter =  330.464847; Color: GREEN
3232: It is TRIANGLE. Coordinates of vertices: (-50, -6), (42, 35), (92, -61). Perimeter =  361.242212; Color: PURPLE
3233: It is RECTANGLE. Coordinates of angles: (23, 73), (78, 163). Perimeter = 290.000000; Color: BLUE
3234: It is CIRCLE. Center coordinates: (-15, 81), radius: 92. Perimeter = 578.053048; Color: YELLOW
3235: It is TRIANGLE. Coordinates of vertices: (-84, 53), (-72, -92), (-100, -44). Perimeter =  299.376212; Color: GREEN
3236: It is TRIANGLE. Coordinates of vertices: (-96, 18), (-67, 82), (-9, -50). Perimeter =  324.866149; Color: RED
3237: It is CIRCLE. Center coordinates: (94, 8), radius: 45. Perimeter = 282.743339; Color: PURPLE
3238: It is TRIANGLE. Coordinates of vertices: (82, -98), (35, 27), (-85, 46). Perimeter =  475.549627; Color: CYAN
3239: It is RECTANGLE. Coordinates of angles: (-31, -47), (55, 50). Perimeter = 366.000000; Color: CYAN
3240: It is CIRCLE. Center coordinates: (-22, 68), radius: 55. Perimeter = 345.575192; Color: YELLOW
3241: It is TRIANGLE. Coordinates of vertices: (-30, -67), (-42, 41), (49, 38). Perimeter =  331.114211; Color: ORANGE
3242: It is TRIANGLE. Coordinates of vertices: (16, 30), (19, -100), (98, 61). Perimeter =  397.036413; Color: ORANGE
3243: It is TRIANGLE. Coordinates of vertices: (-69, -69), (55, -52), (-88, 94). Perimeter =  493.628393; Color: BLUE
3244: It is CIRCLE. Center coordinates: (-5, 84), radius: 92. Perimeter = 578.053048; Color: PURPLE
3245: It is CIRCLE. Center coordinates: (62, 6), radius: 44. Perimeter = 276.460153; Color: ORANGE
3246: It is TRIANGLE. Coordinates of vertices: (-81, -49), (60, -99), (65, 67). Perimeter =  502.150610; Color: YELLOW
3247: It is CIRCLE. Center coordinates: (91, 48), radius: 91. Perimeter = 571.769863; Color: CYAN
3248: It is CIRCLE. Center coordinates: (44, -29), radius: 52. Perimeter = 326.725636; Color: GREEN
